,comment_id,Comment,word_length
1607,2856,Progressive,11.0
1608,2857,I encourage Hellen to contact the Lead Trainer incase of difficult networking concepts.,5.769230769230769
1609,2858,"He successfully setup a Small office home network (SOHO) by terminating cables, installing operating system and application software on PCs, assigning static addresses to PCs, interconnecting devices and installing/ configuring a network printer",6.454545454545454
1610,2859,"Stom has  successfully coded and presented the end of internship challenge ( a JobConnect App ). He is supposed to write end of internship report, explaining in detail all the new skills he has acquired.",4.8
1611,2860,Solomon has successfully completed this week's tasks. I encourage him to plan his movements  a bit early so that he can be at Stratcom in time for training.,4.571428571428571
1612,2862,"Sarah is done with internship. She is supposed to write end of internship report, explaining in detail all the skills she has acquired.",4.913043478260869
1613,2863,Alex is done with the end of internship challenge.,4.666666666666667
1614,2864,She successfully completed this week's main tasks of configuring interior gateway protocols on layer 3 devices and fixing common PC problems. She also understands new concepts (networking commands ) with ease.,5.774193548387097
1615,2865,Syden has started internship at Stratcom and he is doing well.,4.7272727272727275
1616,2866,She successfully completed this week's main tasks of configuring interior gateway protocols on layer 3 devices and fixing common PC problems.,5.761904761904762
1617,2867,Emmanuel is almost done with the end of internship challenge. He can also debug errors with ease.,4.764705882352941
1618,2868,"Despite the distance, he has managed to finish internship. He's supposed to write end of internship report and explain in detail all the skills he has acquired.",4.962962962962963
1619,2869,He has perfected all cisco IOS commands and has acquired skills needed to fix common PC problems and troubleshoot network connectivity issues.,5.5
1620,2871,Intern takes initiative to engage in extra task to support internship work. We are impressed.,5.266666666666667
1621,2872,I encourage Collins to utilize the time at Stratcom to perfect all the hands-on practicals. He is also free to contact the Lead Trainer  in case of any challenge.,4.586206896551724
1622,2873,"Andrew's attendance record for these week was exceedingly proper regardless of the network connection challenges.
He has continued to maintain a good working relationship with team members he was assigned to.
He is so inquisitive, asks to learn and he has been so attentive during all the trainings.",5.25
1623,2874,She's almost done with the challenge,5.166666666666667
1624,2875,"I am satisfied with the updates that have been made to the views following the review meeting, especially filtering out unused columns as this reduces the amount of data that is sent to the end application.",4.75
1625,2877,"Martha is almost done with the end of internship challenge. That is, building Stratcom Internship Registration App.",5.823529411764706
1626,2878,Mariam is almost done with the end of internship challenge.  She also debugs errors with ease,4.8125
1627,2879,"Samson  successfully coded the mobile delivery app. He also built the apk for the app to run on a real mobile device. He's now going to embark on end of internship coding challenge. That is, building a web or mobile App that solves a real world problem.",4.382978723404255
1628,2880,"Progress has been done with computing the distance between data points in the dataset. 
Sharon also consulted me about providing some extra information to enable the imputation of the data in another dataset which i promised to share in the next week.",4.976190476190476
1629,2881,"Joshua is almost done with the end of internship challenge. That is, coding a job Connect App from scratch.",4.684210526315789
